formula helper 1,,,uncategorized,,"README                
the formula helpers work by                 
* matching strings in green        
* explicitly-NOT-matching strings in RED 
      which start with ""~""        

Note: use ""NA_HELPER"" instead of """"                
  because SEARCH("""",""hello"") returns 1                ",,,"""match course""",course,MMC,major,prof,minor,concentration,department,time,date,ge_area,term,number,club,tutoring,topics,rating,requirement,building,,course,MMC,prof,,,
1888,140,F1,,,,,What is the Blended Bachelors Degree + Masters Degree Computer Science Program?,The Blended BS + MS Computer Science Program is [blended-description].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1889,141,F1,,,,,Why should I take the Blended Program in Computer Science?,The B.S. and M.S. program offers the following benefits: [blended-benefits].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1890,142,F1,,,,,What are some of the benefits from the Blended Program?,The B.S. and M.S. program offers the following benefits: [blended-benefits].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1891,143,F1,,,,,What benefits does the blended B.S. and M.S. program offer?,The B.S. and M.S. program offers the following benefits: [blended-benefits].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1892,144,F1,,,,,How many additional units does the MS in Computer Science require?,"The MS degree requires at least [ms-total-units] units beyond the undergraduate degree. [required-ms-units] units are from a required list, [approved-ms-elective-units] units are from approved electives, and there are [thesis-ms-units] units of thesis and seminar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1893,145,F1,,,,,How many additional units does the Masters Degree in Computer Science require?,"The MS degree requires at least [ms-total-units] units beyond the undergraduate degree. [required-ms-units] units are from a required list, [approved-ms-elective-units] units are from approved electives, and there are [thesis-ms-units] units of thesis and seminar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1894,146,F1,,,,,How can I get a Masters in Computer Science degree after satisfying the requirements of BS?,"The MS degree requires at least [ms-total-units] units beyond the undergraduate degree. [required-ms-units] units are from a required list, [approved-ms-elective-units] units are from approved electives, and there are [thesis-ms-units] units of thesis and seminar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1895,147,F1,,,,,How can I get a Masters in Computer Science degree after satisfying the requirements of Bachelors Degree?,"The MS degree requires at least [ms-total-units] units beyond the undergraduate degree. [required-ms-units] units are from a required list, [approved-ms-elective-units] units are from approved electives, and there are [thesis-ms-units] units of thesis and seminar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1896,148,F1,,,,,How many units of graduate level courses are needed to get the MS in Computer Science degree?,At least [graduate-ms-units] units of courses higher than 500 must be fulfilled to get the MS in Computer Science degree.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1897,149,F1,,,,,How many units of graduate level courses are needed to get the Masters Degree in Computer Science degree?,At least [graduate-ms-units] units of courses higher than 500 must be fulfilled to get the MS in Computer Science degree.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1898,150,F1,,,,,What courses are included in the MS in Computer Science?,The MS in Computer Science includes the following courses: [ms-course-names].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1899,151,F1,,,,,What courses are included in the Masters Degree in Computer Science?,The MS in Computer Science includes the following courses: [ms-course-names].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1900,152,F1,,,,,What are the masters level courses in Computer Science?,The MS in Computer Science includes the following courses: [ms-course-names].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1901,153,F1,,,,,When is a student placed on academic probation?,A student will be placed on academic probation if [probation-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1902,154,F1,,,,,What is academic probation?,A student will be placed on academic probation if  [probation-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1903,155,F1,,,,,What happens if I struggle with my grades?,A student is placed on academic disqualification status if [disqualification-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1904,156,F1,,,,,When is a student placed on academic probation?,A student is placed on academic disqualification status if [disqualification-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1905,157,F1,,,,,What is academic disqualification?,A student is placed on academic disqualification status if [disqualification-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1906,158,F1,,,,,What is the difference between academic probation and academic disqualification?,An undergraduate student will be placed on academic probation if [probation-criteria]. A student is placed on academic disqualification status if [disqualification-criteria].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1907,159,F1,,,,,What accreditation does the Computer Science program have?,"The Computer Science program is accredited by the Computer Accreditation Commission of ABET. To read more, visit the following website:  http://www.abet.org/.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1908,0,E2,,,,,What is the highest rated polyrating professor for [Course]?,[Instructor] is the highest rated professor for [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1909,1,E2,,,,,What is the highest rated polyrating professor that is currently teaching [Course]?,[Instructor] is the highest rated professor currently teaching [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1910,2,E2,,,,,What is the highest rated polyrating professor that taught [Course] last quarter?,[Instructor] is the highest rated professor that taught [Course] last quarter.,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1911,3,E2,,,,,What is the highest rated polyrating professor that is scheduled to teach [Course] next quarter?,[Instructor] is the highest rated professor that teaching [Course] next quarter.,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1912,4,E2,,,,,What is the lowest rated polyrating professor for [Course]?,[Instructor] is the lowest rated professor for [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1913,5,E2,,,,,What is the lowest rated polyrating professor that is currently teaching [Course]?,[Instructor] is the lowest rated professor currently teaching [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1914,6,E2,,,,,What is the lowest rated polyrating professor that taught [Course] last quarter?,[Instructor] is the lowest rated professor that taught [Course] last quarter.,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1915,7,E2,,,,,What is the lowest rated polyrating professor that is scheduled to teach [Course] next quarter?,[Instructor] is the lowest rated professor that teaching [Course] next quarter.,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1916,8,E2,,,,,What statistics course has highest average polyratings score?,[Course] has the highest average polyratings score.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1917,9,E2,,,,,How many professors have at least a [Star] rating?,[N] professors have at least a [Star] rating.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[RATING],NA,NA,[Star],NA,NA,NA,,,
1918,10,E2,,,,,Which professors have at least a [Star] rating?,[Instructors] have at least a [Star] rating.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[RATING],NA,NA,[Star],NA,NA,NA,,,
1919,11,E2,,,,,Which professors have a star rating under [Star]?,[Instructors] have a rating under [Star].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[RATING],NA,NA,[Star],NA,NA,NA,,,
1920,12,E2,,,,,Which professorâs personal interests include [Interest]?,[Instructors] are interested in [Interest].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Interest],NA,NA,NA,,,
1921,13,E2,,,,,Which professors are interested in [Interest]?,[Instructors] are interested in [Interest].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Interest],NA,NA,NA,,,
1922,14,E2,,,,,Are there any professors interested in [Interest]?,[Instructors] are interested in [Interest].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Interest],NA,NA,NA,,,
1923,15,E2,,,,,What are [Instructor]âs personal interests?,[Instructor] is interested in [Interests].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1924,16,E2,,,,,How many professorsâ personal interests include [Interest]?,[N] instructors are interested in [Interest].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Interest],NA,NA,NA,,,
1925,17,E2,,,,,Which professors have no personal interests?,[Instructors] have no personal interests.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1926,18,E2,,,,,How many professors have no personal interests?,[N] instructors have no personal interests.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1927,19,E2,,,,,Which professorâs professional distinctions include [Distinction]?,[Instructor]âs professional distinctions are [Distinctions],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Distinction],NA,NA,NA,,,
1928,20,E2,,,,,What are [Instructor]âs professional distinctions?,[Instructor]âs professional distinctions are [Distinctions],NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1929,21,E2,,,,,Which professorâs [Research Interests] include [Research Interests]?,[Instructor]âs research interests are [Research Interests],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Research Interests],NA,NA,NA,[Research Interests],,
1930,22,E2,,,,,What are [Instructor]âs [Research Interests]?,[Instructor]âs research interests are [Research Interests],NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,[Research Interests],,
1931,23,E2,,,,,Where did [Instructor] get their BS?,[Instructor] recieved their BS at [Univesity].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1932,24,E2,,,,,Which school did [Instructor] get their BS at?,[Instructor] received their BS at [University].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1933,25,E2,,,,,Which school did [Instructor] get their Masterâs at?,[Instructor] received their Master's at [University].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1934,26,E2,,,,,Where did [Instructor] get their Masterâs?,[Instructor] received their Master's at [University].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1935,27,E2,,,,,Where did [Instructor] get their doctorate?,[Instructor] received their doctorate at [University].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1936,28,E2,,,,,Which school did [Instructor] get their doctorate at?,[Instructor] received their doctorate at [University].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1937,29,E2,,,,,When did [Instructor] get their BS?,[Instructor] received their BS on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1938,30,E2,,,,,What year did [Instructor] get their BS?,[Instructor] received their BS on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1939,31,E2,,,,,When did [Instructor] get their Masterâs?,[Instructor] received their Master's on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1940,32,E2,,,,,What year did [Instructor] get their Masterâs?,[Instructor] received their Master's on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1941,33,E2,,,,,When did [Instructor] get their doctorate?,[Instructor] received their doctorate on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1942,34,E2,,,,,What year did [Instructor] get their doctorate?,[Instructor] received their doctorate on [Date].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1943,35,E2,,,,,Which professor(s) attended [University]?,[Instructors] attended [University].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[University],NA,NA,NA,,,
1944,36,E2,,,,,How many professors attended [University]?,[N] instructors attended [University].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[University],NA,NA,NA,,,
1945,37,E2,,,,,Which professors have attended [University]?,[Instructors] attended [University].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[University],NA,NA,NA,,,
1946,38,E2,,,,,How many professors have a doctorate?,[N] instructors have a doctorate.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1947,39,E2,,,,,What is [Instructor]âs title?,[Instructor] has the title of [Title].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1948,40,E2,,,,,What is the title of [Instructor]?,[Instructor] has the title of [Title].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1949,41,E2,,,,,What is the email of [Instructor]?,[Instructor]'s email is [Email].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1950,42,E2,,,,,Which professors have office hours in [Room]?,[Instructors] have office hours in [Room].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[BUILDING],[Room],NA,NA,NA,,,
1951,43,E2,,,,,Who are the professors with office hours in [Room]?,[Instructors] have office hours in [Room].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[BUILDING],[Room],NA,NA,NA,,,
1952,44,E2,,,,,What is [Instructor]âs phone number?,[Instructor]'s phone number is [Phone Number].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1953,45,E2,,,,,What is the phone number of [Instructor]?,[Instructor]'s phone number is [Phone Number].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1954,46,E2,,,,,Where is [Instructor]âs office?,[Instructor]'s office is in [Room].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1955,47,E2,,,,,What building is [Instructor]âs office in?,[Instructor]'s office is in [Building].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1956,48,E2,,,,,Which instructorâs email is [Email]?,[instructor]'s email is [Email].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Email],NA,NA,NA,,,
1957,49,E2,,,,,Which instructorâs phone number is [Phone Number]?,[Instructor]'s phone number is [Phone Number].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[NUMBER],NA,NA,NA,NA,NA,NA,[Phone Number],NA,NA,NA,,,
1958,50,E2,,,,,Whose office is in [Room]?,[Instructor]'s office is in [Room],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[BUILDING],[Room],NA,NA,NA,,,
1959,51,E2,,,,,How many professors teach [Course]?,[N] instructors teach [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1960,52,E2,,,,,Which professors teach [Course]?,[Instructors] teach [Course].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Course],NA,NA,NA,,,
1961,53,E2,,,,,What time does [Instructor] have office hours today?,[Instructor] has office hours at [Time].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1962,54,E2,,,,,What days does [Instructor] have office hours?,[Instructor] has office hours on [Weekdays].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1963,55,E2,,,,,How many professors have office hours on [Weekday]?,[N] instructors have office hours on [Weekday].,NA,NA,NA,NA,NA,NA,NA,NA,[DATE],NA,NA,NA,NA,NA,NA,NA,NA,NA,[Weekday],NA,NA,NA,,,
1964,56,E2,,,,,Which professor(s) have the earliest office hours?,[Instructor] has the earliest office hours.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1965,57,E2,,,,,Which professor(s) have the latest office hours?,[Instructor] has the latest office hours.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1966,58,E2,,,,,How many professors have office hours before [Time]?,[N] instructors have office hours before [Time].,NA,NA,NA,NA,NA,NA,NA,[TIME],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Time],NA,NA,NA,,,
1967,59,E2,,,,,How many professors have office hours after [Time]?,[N] professors have office hours after [Time].,NA,NA,NA,NA,NA,NA,NA,[TIME],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Time],NA,NA,NA,,,
1968,60,E2,,,,,How many professorsâ Research Interests include [Research Interests]?,[N] professors have research interests include [Research Interests].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TOPICS],NA,NA,NA,[Research Interests],NA,NA,NA,,,
1969,61,E2,,,,,Which instructors do not have a web page in the directory?,[Instructors] do not have web pages in the directory.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1970,62,E2,,,,,How many statistics instructors are in the directory?,There are [N] STAT instructors in the directory.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1971,63,E2,,,,,What are the names of all the Instructors?,[Instructors].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1972,64,E2,,,,,Which professors have offices in building [Building]?,[Instructors] have offices in building [Building].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[BUILDING],[Building],NA,NA,NA,,,
1973,65,E2,,,,,How many professors have offices in building [Building]?,[N] professors have offices in building [Building].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[BUILDING],[Building],NA,NA,NA,,,
1974,66,E2,,,,,Which professors neighbor [Instructor]?,[Instructors] neighbor [Instructor].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1975,67,E2,,,,,How many professors neighbor [Instructor]?,[N] professors neighbor [Instructor].,NA,NA,NA,[PROF],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Instructor],NA,NA,NA,,,
1976,68,E2,,,,,Which professors are not teaching this quarter?,[Instructors] are not teaching this quarter.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1977,69,E2,,,,,Are there any professors not teaching this quarter?,[Boolean],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1978,70,E2,,,,,How many professors are not teaching this quarter?,[N] professors are not teaching this quarter.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1979,71,E2,,,,,Which professor comes first in alphabetical order?,[Instructor] is the first professor alphabetically.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1980,72,E2,,,,,Which professor comes last in alphabetical order?,[Instructor] is the last professor alphabetically.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1981,73,E2,,,,,How many professors have office hours today?,[N] professors have office hours today.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1982,74,E2,,,,,Which professors have office hours today?,[Instructors] have office hours today.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
